MARKER_NAMES,R_CLA_FIN,CLA_MID,L_CLA_FIN,R_ELBOW_L,R_ELBOW_M,R_WRIST_L,R_WRIST_M,L_ELBOW_L,L_ELBOW_M,L_WRIST_L,L_WRIST_M,R_ASIS,L_ASIS,R_PSIS,L_PSIS,R_KNEE_L,R_KNEE_M,R_ANKLE_L,R_ANKLE_M,R_TOE1,R_TOE5,R_HEEL,L_KNEE_L,L_KNEE_M,L_ANKLE_L,L_ANKLE_M,L_TOE1,L_TOE5,L_HEEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAJECTORY_TYPES,Measured,Measured,Measured,Measured,Measured,Measured,Measured,Measured,Mixed,Mixed,Mixed,Measured,Measured,Measured,Measured,Measured,Measured,Measured,Mixed,Measured,Measured,Measured,Measured,Measured,Measured,Measured,Measured,Measured,Measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489.943,323.228,1335.779,318.584,388.393,1281.112,133.8,331.192,1342.028,590.805,220.848,1056.48,517.598,173.56,1045.693,621.42,172.851,820.332,580.437,234.15,803.062,29.94,395.387,1060.641,105.333,364.888,1015.863,66.809,564.877,874.097,85.763,610.3,929.845,417.881,412.405,873.468,170.221,397.143,860.217,326.978,212.63,879.92,249.527,214.125,886.667,443.125,478.163,448.898,321.276,472.868,436.215,414.05,489.573,63.657,326.307,498.701,91.635,359.672,612.172,46.625,435.344,573.407,27.826,355.722,424.962,38.177,132.622,252.89,438.083,250.935,268.386,394.73,196.369,-43.232,186.163,263.96,12.842,158.803,227.637,6.884,44.599,176.18,-44.259,58.936,257.351,-68.382,206.03
490.785,334.159,1337.138,319.09,398.443,1282.775,134.611,340.461,1344.039,591.54,235.453,1056.18,518.982,187.134,1045.411,621.377,190.52,819.438,579.743,251.74,803.274,30.388,400.911,1061.816,106.437,370.699,1017.368,67.031,568.511,873.204,86.172,614.6,928.419,419.71,422.186,875.369,171.857,407.075,861.65,327.936,222.157,881.299,250.392,223.6,887.512,443.817,482.686,448.788,321.657,474.758,435.942,413.913,489.431,63.812,326.37,498.909,91.615,359.854,612.057,46.502,435.637,573.313,27.673,355.754,424.696,38.192,131.51,272.226,437.164,249.143,288.355,393.132,195.484,-27.519,192.616,263.553,27.192,163.377,226.393,16.017,48.746,177.309,-36.47,65.126,256.777,-50.008,214.817
491.585,345.107,1338.69,319.599,408.305,1284.438,135.427,349.618,1345.869,592.444,250.412,1056.045,520.599,200.82,1045.341,621.071,208.581,818.578,578.513,269.49,803.597,30.654,406.223,1062.998,107.227,376.115,1018.725,66.738,571.366,872.375,86.505,618.503,926.79,421.168,431.686,877.214,173.305,416.698,863.195,328.836,231.427,882.878,251.264,232.884,888.395,444.526,486.623,448.796,322.103,476.659,436.184,413.959,489.092,63.719,326.439,498.731,91.407,359.85,611.866,46.433,435.69,573.214,27.613,355.764,424.517,38.142,130.493,291.974,436.194,248.074,308.053,392.596,195.395,-11.072,199.497,263.264,42.389,168.213,224.905,26.256,53.991,177.987,-26.603,72.228,257.006,-31.678,222.533
492.297,356.035,1340.202,319.951,418.065,1286.295,136.007,358.522,1347.86,593.32,265.75,1055.84,522.128,214.618,1045.146,620.79,227.375,817.63,577.189,287.857,803.853,30.957,411.539,1063.907,107.552,381.104,1020.33,67.101,574.654,871.081,86.718,622.199,924.952,422.321,440.739,879.332,174.665,426.129,864.862,329.767,240.576,884.697,252.174,241.981,889.458,445.152,489.864,448.652,322.728,479.183,436.649,414.028,488.915,63.801,326.517,498.938,91.734,359.884,611.722,46.483,435.844,573.126,27.604,355.738,424.412,38.14,129.391,312.036,435.376,247.524,327.633,393.803,195.413,5.812,205.345,263.46,58.882,173.138,223.763,37.685,58.669,177.751,-14.061,79.676,257.263,-13.056,229.326
492.872,366.846,1341.801,320.283,427.67,1288.011,136.516,367.292,1349.515,593.956,280.693,1055.926,523.808,228.525,1044.854,620.38,246.576,816.903,575.808,306.389,804.338,31.048,416.665,1064.888,107.84,385.983,1021.873,67.089,577.365,869.89,86.809,625.48,923.069,423.276,449.783,881.132,175.886,435.294,866.769,330.768,249.627,886.495,253.156,250.844,890.712,445.966,492.818,448.86,323.418,481.903,437.44,414.091,488.697,63.778,326.625,499.029,91.773,360.104,611.529,46.466,436.017,573.035,27.575,355.715,424.253,38.115,128.43,332.437,434.929,247.508,346.828,395.252,195.455,23.594,210.997,263.568,76.327,178.186,222.774,51.682,63.564,176.573,1.35,87.345,257.582,5.335,235.184
493.273,377.672,1343.476,320.413,437.163,1289.632,136.916,375.875,1351.223,594.48,296.534,1055.915,525.167,242.689,1044.85,619.894,266.155,816.373,574.091,325.422,804.899,31.168,421.684,1065.853,107.883,390.617,1023.21,66.604,579.49,868.679,86.741,628.79,920.98,424.177,458.583,882.669,176.838,444.303,868.994,331.675,258.572,888.517,254.188,259.563,892.114,446.801,495.144,448.984,324.08,484.927,438.029,414.216,488.412,63.774,326.755,499.043,91.891,360.262,611.319,46.505,436.161,572.902,27.471,355.717,424.101,38.089,127.445,352.86,435.361,247.315,366.143,397.215,195.829,42.57,216.213,264.07,94.694,182.708,222.456,68.707,67.938,174.858,19.717,94.215,258.176,23.927,240.135
493.634,388.438,1345.137,320.394,446.479,1291.426,137.193,384.215,1353.021,595.058,312.176,1056.051,527.037,257.33,1044.556,619.421,286.23,815.785,572.227,344.53,805.804,31.074,426.539,1066.922,108.065,395.177,1024.746,65.968,581.309,867.266,86.368,631.418,918.616,425.04,467.375,883.885,177.593,453.139,871.493,332.597,267.377,890.519,255.132,268.04,893.553,447.47,497.399,449.086,324.652,488.129,438.362,414.313,488.108,63.746,326.847,498.848,91.929,360.384,610.97,46.576,436.283,572.78,27.409,355.787,423.901,38.058,126.796,373.061,436.383,247.109,386.158,399.269,196.131,62.147,220.945,264.639,113.441,186.862,221.763,87.729,72.396,172.897,40.286,99.851,258.751,42.212,243.979
493.827,399.097,1346.867,320.522,455.607,1293.215,137.392,392.371,1354.607,595.283,328.784,1056.222,528.396,271.898,1044.612,618.694,306.806,815.575,570.299,364.292,806.656,30.94,431.197,1068.09,107.783,399.343,1026.306,65.177,582.889,865.942,85.737,633.685,916.577,425.885,475.908,885.197,178.512,462.136,873.896,333.437,276.055,892.606,255.994,276.539,895.196,448.016,499.681,449.102,325.07,491.316,438.479,414.395,487.901,63.788,326.933,498.679,92.115,360.471,610.691,46.628,436.364,572.693,27.395,355.808,423.717,38.032,126.181,392.888,438.402,247.046,405.857,401.793,196.454,82.011,224.99,265.055,133.065,190.918,220.626,108.149,75.717,170.78,62.365,104.496,258.898,60.475,247.184
493.978,409.693,1348.501,320.466,464.668,1294.88,137.619,400.484,1356.19,595.637,345.106,1056.697,530.163,286.903,1044.427,618.214,327.755,815.168,568.226,384.238,807.957,30.789,435.99,1069.194,107.684,403.44,1027.769,64.085,583.949,864.561,84.977,635.77,914.254,426.706,484.572,886.614,179.821,471.409,876.513,334.151,284.625,894.5,256.654,285.12,897,448.375,502.203,449.058,325.523,493.774,438.061,414.397,487.764,63.748,326.948,498.541,92.2,360.478,610.453,46.629,436.384,572.648,27.378,355.764,423.573,38.035,125.917,412.724,440.7,247.003,426.181,404.23,196.852,102.159,228.307,265.937,152.401,194.838,218.976,131.376,78.843,168.445,85.895,107.618,259.445,79.13,248.762
494.038,419.954,1350.149,320.488,473.677,1296.448,137.902,408.585,1357.577,595.729,361.855,1056.847,531.565,301.961,1044.315,617.543,349.331,815.153,566.215,404.336,809.278,30.598,440.594,1070.275,107.511,407.399,1029.339,62.787,584.956,863.202,84.279,637.71,911.701,427.716,492.819,887.706,180.583,480.026,878.95,334.851,293.236,896.245,257.323,293.906,898.817,448.24,504.818,448.842,325.715,495.104,438.025,414.398,487.643,63.735,327.024,498.484,92.241,360.469,610.276,46.57,436.43,572.546,27.349,355.802,423.505,38.02,125.643,432.413,443.383,247.141,446.163,407.073,197.058,122.888,230.852,266.529,172.814,197.974,217.17,155.423,81.062,166.309,110.387,110.702,259.34,97.613,249.785
493.966,430.129,1351.817,320.471,482.581,1297.999,138.015,416.487,1358.983,596.18,378.843,1057.57,533.16,317.329,1044.199,616.315,370.677,815.347,563.175,424.9,810.649,30.359,444.958,1071.333,107.084,410.779,1030.804,61.531,585.648,861.587,83.481,639.41,909.089,428.87,500.943,888.913,181.649,488.754,881.539,335.305,301.702,898.031,257.703,302.731,900.786,448.816,506.911,448.935,325.993,496.612,437.756,414.41,487.554,63.721,327.025,498.287,92.379,360.43,610.052,46.56,436.416,572.489,27.36,355.861,423.362,38.086,125.703,452.012,446.085,247.427,466.037,410.149,197.33,143.57,232.739,266.803,193.584,200.633,215.346,180.414,82.948,163.987,136.173,112.704,259.061,116.307,249.904
493.885,440.302,1353.353,320.382,491.428,1299.505,138.149,424.327,1360.28,596.085,395.613,1058.263,534.368,332.558,1043.884,615.27,392.597,815.695,560.738,445.447,812.39,29.924,449.318,1072.518,106.539,414.425,1032.311,59.984,586.045,859.995,82.005,640.651,906.633,430.069,509.011,889.956,182.62,497.676,884.044,335.623,310.051,899.86,258.007,311.692,902.597,449.193,509.052,448.946,326.155,498.227,437.982,414.397,487.496,63.759,327.009,498.178,92.489,360.367,609.896,46.422,436.431,572.477,27.365,355.856,423.309,38.086,125.808,471.537,448.66,247.719,485.726,413.047,197.33,164.112,233.711,266.794,214.89,202.121,213.519,206.592,84.326,162.39,161.529,113.749,258.605,135.347,248.967
493.8,450.151,1354.932,320.312,500.242,1300.799,138.371,432.173,1361.396,596.003,412.351,1058.723,536.052,348.284,1043.577,613.972,414.708,816.278,558.532,467.162,814.387,29.655,453.532,1073.525,106.179,418.093,1033.758,58.202,586.121,858.594,80.968,642.161,903.99,431.533,517.036,890.636,184.055,506.806,886.236,335.49,318.453,901.28,258.207,320.803,904.183,449.468,511.326,448.618,325.887,498.745,438.799,414.375,487.47,63.781,326.932,498.053,92.504,360.261,609.827,46.22,436.437,572.392,27.359,355.841,423.261,38.107,125.887,490.669,451.782,248.198,504.348,416.057,197.217,185.192,233.251,266.516,236.982,202.579,211.543,233.723,85.048,160.81,187.534,113.735,258.211,155.375,246.483
493.596,460.062,1356.301,320.331,509.007,1302.375,138.481,440.086,1362.411,595.855,428.921,1059.579,537.101,363.909,1043.334,612.493,437.042,816.858,556.337,488.345,816.727,29.442,457.647,1074.411,105.809,421.105,1035.146,56.639,586.154,856.773,79.613,643.11,901.123,432.988,525.059,891.592,185.621,515.808,888.225,335.443,326.853,902.412,257.952,329.847,905.705,449.684,513.154,448.472,326.342,500.804,438.843,414.267,487.451,63.859,326.853,498.031,92.542,360.118,609.791,46.084,436.439,572.467,27.396,355.742,423.269,38.144,126.111,509.72,454.659,248.918,523.952,419.835,196.538,207.049,231.6,266.221,259.254,202.407,209.914,261.186,85.171,159.35,213.901,113.426,257.57,175.654,243.509
493.381,469.573,1357.557,320.279,517.678,1303.205,138.62,447.919,1363.303,595.57,445.724,1060.397,538.254,379.689,1042.872,611.089,459.732,817.616,553.534,510.184,818.643,29.053,461.823,1075.303,105.161,424.489,1036.525,54.75,585.845,855.064,77.959,643.834,898.102,434.618,533.008,892.393,187.202,525.026,890.025,335.355,335.302,903.471,257.645,338.751,907.052,449.928,515.077,448.292,326.902,502.832,438.668,414.089,487.444,63.964,326.626,498.013,92.626,359.986,609.817,45.876,436.454,572.393,27.442,355.567,423.26,38.235,126.451,528.425,457.556,249.482,542.551,423.014,195.67,229.576,229.067,266.134,281.684,200.938,208.603,288.928,84.994,157.952,241.823,111.548,256.65,196.485,239.417
493.237,479.212,1358.685,320.283,526.194,1304.032,138.844,455.73,1363.94,595.332,462.34,1060.967,539.629,394.047,1042.54,609.314,481.687,818.586,550.87,531.46,821.591,28.861,465.815,1075.792,104.749,427.79,1037.564,52.97,585.442,853.074,76.304,644.376,894.95,436.161,540.686,892.509,188.894,534.072,891.596,334.862,343.505,904.312,257.453,347.659,908.005,450.082,516.951,448.018,327.203,505.053,438.612,413.853,487.384,63.84,326.32,497.974,92.519,359.867,609.971,45.709,436.45,572.439,27.445,355.38,423.213,38.319,126.726,546.717,460.34,250.126,560.308,426.968,195.018,252.077,225.391,266.1,304.479,199.048,208.155,316.473,84.252,157.184,269.007,109.85,255.989,217.582,234.173
